city,region,address,population,timezone,geo_lat,geo_lon,fias_id
Льгов,Курская,"Курская обл, г Льгов",21452,UTC+3,51.6597148,35.2612491,6fe805e1-1dde-42cd-821e-173ffe50885d
Обоянь,Курская,"Курская обл, г Обоянь",13562,UTC+3,51.2119324,36.2755133,60d797fd-62b0-4705-9f5b-aa0a67c5c749
Рыльск,Курская,"Курская обл, г Рыльск",15667,UTC+3,51.5681314,34.6802597,fa2b3c62-6e92-4155-a981-d19ea4999342
Суджа,Курская,"Курская обл, г Суджа",6036,UTC+3,51.1918927,35.2720915,abd43820-a1d4-4e16-adb4-8532959b6e98
Фатеж,Курская,"Курская обл, г Фатеж",5404,UTC+3,52.0917728,35.8538706,f5c96821-4438-461c-b5da-2c812cd0bc0a
Щигры,Курская,"Курская обл, г Щигры",17043,UTC+3,51.8786014,36.8910945,9382c84c-3d08-4136-a674-9402da0b9e40
Грязи,Липецкая,"Липецкая обл, г Грязи",46798,UTC+3,52.4874097,39.9331142,f073b28a-b8f8-4eee-adfd-cfbf769c6771
Данков,Липецкая,"Липецкая обл, г Данков",21056,UTC+3,53.2577411,39.1456184,ad0cefe8-456d-4cac-bee3-c3e910187f4a
Елец,Липецкая,"Липецкая обл, г Елец",108404,UTC+3,52.6152411,38.5289342,8261b161-ceac-4fa2-9fe8-593cb2a28210
Задонск,Липецкая,"Липецкая обл, г Задонск",9695,UTC+3,52.4004179,38.9205032,4c035f08-697c-4ad0-9c8e-7b7a8a385974
Лебедянь,Липецкая,"Липецкая обл, г Лебедянь",20991,UTC+3,53.0156117,39.143536,d8a96228-5392-4c32-98cb-6a7ac20db942
Липецк,Липецкая,г Липецк,508124,UTC+3,52.610249,39.5947883,eacb5f15-1a2e-432e-904a-ca56bd635f1b
Усмань,Липецкая,"Липецкая обл, г Усмань",18752,UTC+3,52.0442648,39.726401,1b3ce1ae-6edd-464b-ab82-79237510cd5c
Чаплыгин,Липецкая,"Липецкая обл, г Чаплыгин",12656,UTC+3,53.24048,39.9670973,4aed94c2-977d-41cc-bc72-312026ec4117
Москва,Москва,г Москва,11514330,UTC+3,55.7540471,37.620405,0c5b2444-70a0-4932-980c-b4dc0d3f02b5
Апрелевка,Московская,"Московская обл, г Наро-Фоминск, г Апрелевка",18467,UTC+3,55.5276918,37.065143,17b4ba8a-4300-44e4-bbf7-5f0a8118ddf5
Балашиха,Московская,"Московская обл, г Балашиха",215353,UTC+3,55.796389,37.938283,27c5bc66-61bf-4a17-b0cd-ca0eb64192d6
Белоозёрский,Московская,"Московская обл, г Воскресенск, г Белоозёрский",17842,UTC+3,55.4595766,38.4389742,76a108ed-a04d-41d0-a556-39865e793886
Бронницы,Московская,"Московская обл, г Бронницы",21102,UTC+3,55.4255379,38.264145,582fae29-5955-4dba-9f77-ebf9a8e60827
Верея,Московская,"Московская обл, г Наро-Фоминск, г Верея",5368,UTC+3,55.343369,36.185694,abda86de-97b7-4098-9d09-e1835c6e8797
Видное,Московская,"Московская обл, г Видное",56798,UTC+3,55.551725,37.7061984,9a72b510-9413-41d8-b076-576fbfd78404
Волоколамск,Московская,"Московская обл, г Волоколамск",23386,UTC+3,56.0356499,35.9585112,ca8fb626-709c-4851-a8d6-cbfd592c3bf8
Воскресенск,Московская,"Московская обл, г Воскресенск",91301,UTC+3,55.3071519,38.7027953,555e9f1b-627a-4444-b19e-27fb9d67a093
Высоковск,Московская,"Московская обл, г Клин, г Высоковск",10642,UTC+3,56.3359513,36.5251837,a8ad4e79-a4c9-4f2e-ade5-a7fa3ab0da03
Голицыно,Московская,"Московская обл, г Одинцово, г Голицыно",17447,UTC+3,55.6190582,36.9856793,963efb34-c804-43b4-9298-8e145d188ed0
Дедовск,Московская,"Московская обл, г Истра, г Дедовск",29280,UTC+3,55.8703276,37.1245043,05b3833e-37b3-470e-bf21-78adf1eec36f
Дзержинский,Московская,"Московская обл, г Дзержинский",47125,UTC+3,55.6240869,37.8440276,6fa8b59c-cda7-4c98-8b41-e0bcb2867e16
Дмитров,Московская,"Московская обл, г Дмитров",61454,UTC+3,56.3477457,37.526672,0d8a246f-6446-403e-91c6-3aec9cdbfc32
Долгопрудный,Московская,"Московская обл, г Долгопрудный",90976,UTC+3,55.9385999,37.5101021,dcf522ad-e032-4db9-9dbb-e30d2cddfadb
Домодедово,Московская,"Московская обл, г Домодедово",96123,UTC+3,55.4363283,37.7664984,d177d438-ea69-4169-854c-d4512d7c8ebe
Дрезна,Московская,"Московская обл, г Орехово-Зуево, г Дрезна",11815,UTC+3,55.7443143,38.8498479,70643e37-137c-4e66-a06e-22feb7784740
Дубна,Московская,"Московская обл, г Дубна",70569,UTC+3,56.741786,37.1757223,c86ad06c-c721-4a7e-aa06-f622eed83b6f
Егорьевск,Московская,"Московская обл, г Егорьевск",70133,UTC+3,55.3830113,39.0358317,17a3426e-add6-4b2e-b4b1-6f36da02b6ab
Жуковский,Московская,"Московская обл, г Жуковский",102729,UTC+3,55.599803,38.1224298,fd91f393-4820-437f-a50c-907e9856c374
Зарайск,Московская,"Московская обл, г Зарайск",24648,UTC+3,54.762456,38.8850978,98e62df9-591a-45af-876e-471060d057aa
Звенигород,Московская,"Московская обл, г Одинцово, г Звенигород",16395,UTC+3,55.7297089,36.8554029,4bae8c68-e107-4352-9d4b-f937f90469ac
Ивантеевка,Московская,"Московская обл, г Ивантеевка",58594,UTC+3,55.9741665,37.9207539,e12cf909-779a-4352-af51-7a2a07668f60
Истра,Московская,"Московская обл, г Истра",35106,UTC+3,55.9062267,36.8601454,f05b2b62-f54c-4b44-aff2-6bc3e55a640c
Кашира,Московская,"Московская обл, г Кашира",41880,UTC+3,54.853337,38.1904392,45b3f9ac-43cd-4bd0-90af-74cf64ea67f7
Клин,Московская,"Московская обл, г Клин",80584,UTC+3,56.3425605,36.7240032,2365151a-7a78-4af5-a8fb-a4faff856df5
Коломна,Московская,"Московская обл, г Коломна",144642,UTC+3,55.102814,38.7531002,b367fb03-29f9-4dac-8d85-01595cfb6ad9
Королёв,Московская,"Московская обл, г Королёв",183452,UTC+3,55.9161773,37.8545415,819d6910-b4d1-474f-ad10-c1fa944dfca4
Котельники,Московская,"Московская обл, г Котельники",32347,UTC+3,55.6597925,37.8631156,67488a01-ccb7-4638-bcad-117db0fbe9a3
Красноармейск,Московская,"Московская обл, г Красноармейск",26294,UTC+3,56.105426,38.140838,bc5d23ce-e886-4dc7-976c-6b8be6d501d2
Красногорск,Московская,"Московская обл, г Красногорск",116738,UTC+3,55.8317203,37.3295266,63fcf18a-365e-451f-baee-8d09ac50b773
Краснозаводск,Московская,"Московская обл, г Сергиев Посад, г Краснозаводск",13432,UTC+3,56.4409979,38.2320307,6bec0be0-e5a7-4bf1-907a-9a1dadedc867
Краснознаменск,Московская,"Московская обл, г Краснознаменск",36057,UTC+3,55.5978959,37.0393709,6e8a99b2-e6bd-4169-acb3-f7e6cd53be3b
Кубинка,Московская,"Московская обл, г Одинцово, г Кубинка",22918,UTC+3,55.5754955,36.6951995,50341359-842b-4ba1-b7f2-398a7b72f829
Куровское,Московская,"Московская обл, г Орехово-Зуево, г Куровское",21821,UTC+3,55.5792277,38.9207723,9eb64ec8-9b97-465c-8c4d-ae667862dd62
Ликино-Дулёво,Московская,"Московская обл, г Орехово-Зуево, г Ликино-Дулёво",31331,UTC+3,55.7078257,38.9578093,4ae832d1-e532-45a2-b8a7-8f29aa0149e9
Лобня,Московская,"Московская обл, г Лобня",74350,UTC+3,56.0328881,37.4614035,67c493d4-d141-407e-868b-dafc289503f3
Лосино-Петровский,Московская,"Московская обл, г Лосино-Петровский",22550,UTC+3,55.8713214,38.200599,96c869d9-51a8-4db6-8011-9fc459c9a78c
Луховицы,Московская,"Московская обл, г Луховицы",29849,UTC+3,54.9652077,39.0260266,7c6d9ebf-8b6a-4435-a174-eb8018f7c598
Лыткарино,Московская,"Московская обл, г Лыткарино",55147,UTC+3,55.5778163,37.9033507,bba16a72-09e1-4f3f-93af-df5ecab6714b
Люберцы,Московская,"Московская обл, г Люберцы",171978,UTC+3,55.676499,37.898125,427b4e19-f221-4abc-8904-81f7409c1ce3
Можайск,Московская,"Московская обл, г Можайск",31388,UTC+3,55.5069259,36.024043,4f86a11c-4258-4859-a227-a79c9ef400ff
Мытищи,Московская,"Московская обл, г Мытищи",173341,UTC+3,55.9105782,37.7363579,5f290be7-14ff-4ccd-8bc8-2871a9ca9d5f
Наро-Фоминск,Московская,"Московская обл, г Наро-Фоминск",64640,UTC+3,55.386185,36.734484,08c78435-6ed8-4d7f-a7ed-3f73e2fa6359
Ногинск,Московская,"Московская обл, г Ногинск",99762,UTC+3,55.8686133,38.4622104,40ae04e3-9a69-44ea-8bd7-6c6f08e1a4ca
Одинцово,Московская,"Московская обл, г Одинцово",139021,UTC+3,55.6789455,37.263686,6ae8ad9e-aa6c-4849-92d8-8e637059c9b0
Озёры,Московская,"Московская обл, г Озёры",25788,UTC+3,54.8541006,38.5599196,e778b800-b432-4150-82fd-d415911fb700
Орехово-Зуево,Московская,"Московская обл, г Орехово-Зуево",120620,UTC+3,55.8151421,38.9869822,0f2f2d09-8e7a-4356-bd4d-0b055d802e7b
Павловский Посад,Московская,"Московская обл, г Павловский Посад",63771,UTC+3,55.7807244,38.6596983,bb464d94-30bf-4cf8-a320-905733fa67e2
Пересвет,Московская,"Московская обл, г Сергиев Посад, г Пересвет",14142,UTC+3,56.4158326,38.1733534,ea80b93f-7a37-455e-a42c-33f13ab8bc06
Подольск,Московская,"Московская обл, г Подольск",187956,UTC+3,55.4389322,37.5703482,b22cf685-e391-42c8-aab5-a9aadb9193d4
Протвино,Московская,"Московская обл, г Протвино",37308,UTC+3,54.8705984,37.2182749,9990bc45-c7c1-407e-bdd2-5526e4f742d2
Пушкино,Московская,"Московская обл, г Пушкино",102840,UTC+3,56.0103638,37.8471403,7f22cfa4-34fa-4fa0-bcb0-620cd8402cfa
Пущино,Московская,"Московская обл, г Пущино",20263,UTC+3,54.8324412,37.6210346,49579edb-77cd-4967-9ef2-5530c4076067
Раменское,Московская,"Московская обл, г Раменское",96355,UTC+3,55.5495132,38.2728914,a54506e0-5641-4d8c-b543-7bcce2c9887f
Реутов,Московская,"Московская обл, г Реутов",87195,UTC+3,55.7582621,37.8618553,e0504cf6-4d81-401c-b18b-434457aaaa21
Рошаль,Московская,"Московская обл, г Шатура, г Рошаль",21265,UTC+3,55.6632776,39.8656147,377ca4f0-3268-42b4-bf68-af98c3682503
Руза,Московская,"Московская обл, г Руза",13495,UTC+3,55.7014744,36.1959206,9e6c2327-d7ee-49b1-b36c-0bfc0eb5f145
Сергиев Посад,Московская,"Московская обл, г Сергиев Посад",110878,UTC+3,56.3062548,38.1502661,7baaac39-aa31-4712-893d-51ef80124a86
Серпухов,Московская,"Московская обл, г Серпухов",126496,UTC+3,54.9226466,37.4033859,efc02a6a-273b-4a49-aef9-a5606ef8591c
Солнечногорск,Московская,"Московская обл, г Солнечногорск",52996,UTC+3,56.185102,36.977631,d4dadcfd-355d-4fe9-963d-48ad122a7778
Старая Купавна,Московская,"Московская обл, г Ногинск, г Старая Купавна",21859,UTC+3,55.810648,38.175624,d49d936b-188f-4186-b2db-47e4b36682d6
Ступино,Московская,"Московская обл, г Ступино",66942,UTC+3,54.886274,38.078228,f516f0a9-3882-42fb-ae68-87a433e83e06
Талдом,Московская,"Московская обл, г Талдом",13819,UTC+3,56.7308564,37.5276003,5f2757f9-6cb1-41a6-9610-ee4f73a2f803
Фрязино,Московская,"Московская обл, г Фрязино",55449,UTC+3,55.9590588,38.0410235,13696e0e-4c75-49aa-9c83-0a6faf5074ee
Химки,Московская,"Московская обл, г Химки",207125,UTC+3,55.888657,37.4303702,d76255c8-3173-4db5-a39b-badd3ebdf851
Хотьково,Московская,"Московская обл, г Сергиев Посад, г Хотьково",21612,UTC+3,56.2516982,37.9396017,6cdcecfe-4d41-426c-bac4-034348f7068b
Черноголовка,Московская,"Московская обл, г Черноголовка",20986,UTC+3,56.010005,38.379245,70c5b1c8-43ec-471f-b3df-fd6f60557332
Чехов,Московская,"Московская обл, г Чехов",60677,UTC+3,55.1508011,37.4533252,7eeb876e-7b67-4ed7-91ec-0588712db96c
Шатура,Московская,"Московская обл, г Шатура",32836,UTC+3,55.5777427,39.5445712,cd6486b7-fd7a-4da8-b7f3-420d6e16b07b
Щёлково,Московская,"Московская обл, г Щёлково",110380,UTC+3,55.9233801,37.9783707,c38a33c1-8f16-4454-bbf4-656d6b8b1739
Электрогорск,Московская,"Московская обл, г Электрогорск",22120,UTC+3,55.8780241,38.7806752,091e36e6-fab6-477b-8b07-9151cbeb9cd5
Электросталь,Московская,"Московская обл, г Электросталь",155324,UTC+3,55.7847291,38.4447045,e0b171b6-bf2e-4d68-ab05-4d42ab2b375a
Электроугли,Московская,"Московская обл, г Ногинск, г Электроугли",20120,UTC+3,55.7170877,38.2192563,27fda454-386e-4618-8c08-4e639a0a8bc1
Яхрома,Московская,"Московская обл, г Дмитров, г Яхрома",13248,UTC+3,56.2890516,37.4831799,4e503ad8-0372-4434-888c-f111ed78040c
Болхов,Орловская,"Орловская обл, г Болхов",11421,UTC+3,53.4438496,36.0076833,4393f437-1a48-4083-bed9-ad3382fdad16
Дмитровск,Орловская,"Орловская обл, г Дмитровск",5956,UTC+3,52.5054851,35.1415009,25748825-cbac-4a45-b3d6-4770c3872478
Ливны,Орловская,"Орловская обл, г Ливны",50430,UTC+3,52.4284558,37.6039506,aef2c735-2e21-42e5-8638-9667bade6a2b
Малоархангельск,Орловская,"Орловская обл, г Малоархангельск",3872,UTC+3,52.4002192,36.5038579,2afa3f40-891a-4640-a1cf-af9a5a6d1eb7
Мценск,Орловская,"Орловская обл, г Мценск",43216,UTC+3,53.2788438,36.5749105,76f2780b-0f1c-4818-98a4-13da5c8a2c80
Новосиль,Орловская,"Орловская обл, г Новосиль",3799,UTC+3,52.97454,37.0437146,5f17239d-7e83-4e7d-afcd-b94e451465c9
Орёл,Орловская,г Орёл,317854,UTC+3,52.9671298,36.0696427,2abed4d9-5565-4885-bc96-f4ffccc6cba4
Касимов,Рязанская,"Рязанская обл, г Касимов",33494,UTC+3,54.9373475,41.3913211,5ad034ad-85b5-4106-be01-3d6e8b08cb2c
Кораблино,Рязанская,"Рязанская обл, г Кораблино",12657,UTC+3,53.9246659,40.0227745,8ea51b23-4bd6-401a-8e5a-0b3ecaa30081
Михайлов,Рязанская,"Рязанская обл, г Михайлов",11783,UTC+3,54.2297402,39.0091481,8afcc513-bb8b-45a9-ac0d-ce8cb43b4c60
Новомичуринск,Рязанская,"Рязанская обл, Пронский р-н, г Новомичуринск",19309,UTC+3,54.0376572,39.74654,dc0c31cd-e03e-4fc3-a714-1c9f4b61cc7e
Рыбное,Рязанская,"Рязанская обл, г Рыбное",18378,UTC+3,54.7256164,39.5134398,91d71d8c-2f1a-43c8-bc84-d78dc4245a1b
Ряжск,Рязанская,"Рязанская обл, г Ряжск",21676,UTC+3,53.7067584,40.0522274,5fdbcd60-a39f-4e15-94ea-ea2c7faba0ce
Рязань,Рязанская,г Рязань,525062,UTC+3,54.6254445,39.7358609,86e5bae4-ef58-4031-b34f-5e9ff914cd55
Сасово,Рязанская,"Рязанская обл, г Сасово",28117,UTC+3,54.3508885,41.9117422,23c99789-de53-408e-b38d-09c5539cce2f
Скопин,Рязанская,"Рязанская обл, г Скопин",30374,UTC+3,53.823543,39.5492421,1ab7c980-83c4-46c6-b6bf-fc0d6b64b56a
Спас-Клепики,Рязанская,"Рязанская обл, г Спас-Клепики",5917,UTC+3,55.1291721,40.1745338,3d67fdec-69f3-461a-bdbc-7455cb849545
Спасск-Рязанский,Рязанская,"Рязанская обл, г Спасск-Рязанский",7745,UTC+3,54.4070719,40.3763426,94484f92-28a1-4880-a723-0af2f4fce2ca
Шацк,Рязанская,"Рязанская обл, г Шацк",6562,UTC+3,54.0287312,41.7181803,04b8181c-124d-495d-b8ef-825518186df9
Велиж,Смоленская,"Смоленская обл, г Велиж",7620,UTC+3,55.6057916,31.1856206,7e0ce062-6798-4091-9b28-d1c30d369a36
Вязьма,Смоленская,"Смоленская обл, г Вязьма",57103,UTC+3,55.2116983,34.2951663,d2fa2230-a9f4-4b75-b21e-059026dd6ce5
Гагарин,Смоленская,"Смоленская обл, г Гагарин",31721,UTC+3,55.5525228,34.9950502,84f1f1f9-34a5-4a9f-9a0b-a2ce6a0fe242
Демидов,Смоленская,"Смоленская обл, г Демидов",7333,UTC+3,55.2682105,31.5062809,ab27d164-4b35-48ca-95ba-66abb8977a76
Десногорск,Смоленская,"Смоленская обл, г Десногорск",29677,UTC+3,54.146457,33.2833222,5e2b3d5b-cd14-4116-8837-8878b5ccc057
Дорогобуж,Смоленская,"Смоленская обл, г Дорогобуж",10720,UTC+3,54.9136959,33.3023162,1c5ce84f-3f65-4b10-ac4d-2b44144cc234
Духовщина,Смоленская,"Смоленская обл, г Духовщина",4370,UTC+3,55.1950257,32.401252,ccb8ae0f-9d62-4dec-9ab0-0bbb34cb9def
Ельня,Смоленская,"Смоленская обл, г Ельня",10095,UTC+3,54.5837795,33.1749867,c1e4a479-76a2-4db4-9d24-835d659340a3
Починок,Смоленская,"Смоленская обл, г Починок",8776,UTC+3,54.406244,32.4398039,323e5d97-d4d9-49b3-91ad-335b165a052a
Рославль,Смоленская,"Смоленская обл, г Рославль",54898,UTC+3,53.9449558,32.8480258,2cbbc92b-0657-4d26-addb-0b2ebaf0c397
Рудня,Смоленская,"Смоленская обл, г Рудня",10029,UTC+3,54.9441093,31.0794806,d0f2d596-2e23-4072-b6c2-7adbb6c77d4b
Сафоново,Смоленская,"Смоленская обл, г Сафоново",46116,UTC+3,55.1199661,33.2336988,91fa6249-0711-454a-bf0d-341629234858
Смоленск,Смоленская,г Смоленск,326863,UTC+3,54.782635,32.045251,d414a2e8-9e1e-48c1-94a4-7308d5608177
Сычевка,Смоленская,"Смоленская обл, г Сычевка",8111,UTC+3,55.8308821,34.2778793,b3522b83-3f83-4145-892f-5767415d82d3
Ярцево,Смоленская,"Смоленская обл, г Ярцево",47853,UTC+3,55.0564732,32.6902302,84588847-9e01-42c0-86cc-5ee2c819aeaf
Жердевка,Тамбовская,"Тамбовская обл, г Жердевка",15211,UTC+3,51.8422192,41.4617687,97034a8c-c36f-4e7b-880b-436ce8fec1be
Кирсанов,Тамбовская,"Тамбовская обл, г Кирсанов",17240,UTC+3,52.6506335,42.7286445,24694c2c-bab5-4fc7-9666-5ad984536465
Котовск,Тамбовская,"Тамбовская обл, г Котовск",31851,UTC+3,52.5924489,41.5101237,1cc2ab3c-1791-4771-b332-d2d96f52788e
Мичуринск,Тамбовская,"Тамбовская обл, г Мичуринск",98758,UTC+3,52.8912389,40.5104443,9bacca6d-4ed5-4fae-a76d-d281ce884d04
Моршанск,Тамбовская,"Тамбовская обл, г Моршанск",41550,UTC+3,53.4436216,41.8115478,88bf324d-7303-45c3-ba7f-695f2528490b
Рассказово,Тамбовская,"Тамбовская обл, г Рассказово",45484,UTC+3,52.6538833,41.874285,f3d1ea5a-4478-4589-bec0-47c558577739
Тамбов,Тамбовская,г Тамбов,280457,UTC+3,52.7213154,41.452264,ea2a1270-1e19-4224-b1a0-4228b9de3c7a
Уварово,Тамбовская,"Тамбовская обл, г Уварово",26829,UTC+3,51.9767841,42.2529799,5a54fa19-c17f-40a8-9d81-0fc826cba781
Андреаполь,Тверская,"Тверская обл, г Андреаполь",8265,UTC+3,56.6506724,32.2620163,0c193436-6308-407a-afbb-973a8c075630
Бежецк,Тверская,"Тверская обл, г Бежецк",24517,UTC+3,57.7860089,36.6904983,a8a1798c-3aa9-4716-82a1-51ec18e23c04
Белый,Тверская,"Тверская обл, г Белый",3771,UTC+3,55.8339056,32.9389741,e429f385-b7f5-41be-8c7f-3b8ce47f00b2
Бологое,Тверская,"Тверская обл, г Бологое",23499,UTC+3,57.8855767,34.0537771,01fecded-f136-4c58-986b-2eef124c8290
Весьегонск,Тверская,"Тверская обл, г Весьегонск",7330,UTC+3,58.6582598,37.2567558,1e4608bf-7b7d-41a8-b6e3-78010ee9ce80
Вышний Волочек,Тверская,"Тверская обл, г Вышний Волочек",52326,UTC+3,57.568302,34.5404016,ac45dd91-33c1-4689-a48c-226c75dc752d
Западная Двина,Тверская,"Тверская обл, г Западная Двина",9376,UTC+3,56.2566492,32.0805315,89a1b73c-6058-49e0-bdba-e7f10c2342dd
Зубцов,Тверская,"Тверская обл, г Зубцов",6937,UTC+3,56.1760868,34.5825515,7f0cc277-4994-4c14-abe9-bbb776a8bcfc
Калязин,Тверская,"Тверская обл, г Калязин",13870,UTC+3,57.2579478,37.7819693,fe762e07-f90b-4758-9816-54112f02740e
Кашин,Тверская,"Тверская обл, г Кашин",16174,UTC+3,57.360194,37.6119436,d0c58ce3-d21c-441f-be50-92de7f5bcc83
Кимры,Тверская,"Тверская обл, г Кимры",49623,UTC+3,56.8733213,37.3556605,2c02d3e2-f65d-4d7f-b1a3-ffe55d2d4508
Конаково,Тверская,"Тверская обл, г Конаково",41303,UTC+3,56.7275204,36.8012716,8f171e04-35f6-4c4d-bd95-97a5601b0d71
Красный Холм,Тверская,"Тверская обл, г Красный Холм",5608,UTC+3,58.0571446,37.1126156,b62cf2b9-b222-434b-89ea-19e58c73b406
Кувшиново,Тверская,"Тверская обл, г Кувшиново",10008,UTC+3,57.0265168,34.1676009,1370dc6a-9c3c-428b-b8ff-17fe39ee7654
Лихославль,Тверская,"Тверская обл, г Лихославль",12259,UTC+3,57.1221304,35.4667605,65ff289f-75f8-4a63-8d7a-7126496de247
Нелидово,Тверская,"Тверская обл, г Нелидово",22886,UTC+3,56.2232566,32.7767459,a38751f3-98fe-4d8d-b9bc-2a4705b887ec
Осташков,Тверская,"Тверская обл, г Осташков",18073,UTC+3,57.1456744,33.1115372,bfe4c46e-0487-48ba-aea3-be0d909fca67
Ржев,Тверская,"Тверская обл, г Ржев",62026,UTC+3,56.262881,34.3291002,2553804d-14b9-4f5b-8bd0-25c0fc7315ae
Старица,Тверская,"Тверская обл, г Старица",8610,UTC+3,56.514876,34.9336396,44d646fd-0ad2-49d7-ad37-41aacd6f1aee
Тверь,Тверская,г Тверь,403726,UTC+3,56.8586059,35.9116761,c52ea942-555e-45c6-9751-58897717b02f
Торжок,Тверская,"Тверская обл, г Торжок",47702,UTC+3,57.04133,34.9602344,4b7047b6-a656-48e7-a247-1433d4a7fb82
Торопец,Тверская,"Тверская обл, г Торопец",13018,UTC+3,56.5012188,31.6355466,7e35bc70-aa2f-4be7-b34f-8a9c18d48b76
Удомля,Тверская,"Тверская обл, г Удомля",31048,UTC+3,57.8787314,35.0167348,5bbf246a-6ff4-4050-9ea6-6d0b0a746651
Алексин,Тульская,"Тульская обл, г Алексин",61738,UTC+3,54.5083349,37.0478067,b9688874-4981-4b22-a930-2521c04beb3c
Белев,Тульская,"Тульская обл, г Белев",13918,UTC+3,53.8114179,36.1382247,a9d553c1-2d2e-422a-afba-96b3b34755e1
Богородицк,Тульская,"Тульская обл, г Богородицк",31897,UTC+3,53.7701014,38.1225152,e80009cb-c8c9-4dda-90cb-082b6e0d5d8c
Болохово,Тульская,"Тульская обл, Киреевский р-н, г Болохово",9619,UTC+3,54.0820349,37.826724,0e4f8d4e-bc37-4c6e-b46f-a448a0bcb84a
Венев,Тульская,"Тульская обл, г Венев",15220,UTC+3,54.3542315,38.2642236,6fef4448-fd64-4669-8f49-866718b3ec5c
Донской,Тульская,"Тульская обл, г Донской",64561,UTC+3,53.9678944,38.3371824,dc8fbc8d-da2e-4bbb-a55c-94446fa7ad77
Ефремов,Тульская,"Тульская обл, г Ефремов",42350,UTC+3,53.1464766,38.0921657,a6fad096-bd8a-49b8-ad26-78d892c208fd
Кимовск,Тульская,"Тульская обл, г Кимовск",28493,UTC+3,53.9698378,38.5380808,1b04dfd7-7752-4c40-ae60-9fae9cb95237
Киреевск,Тульская,"Тульская обл, г Киреевск",25585,UTC+3,53.9319555,37.9220351,7cf29293-e9ab-4c7a-98ec-30d0c48ea104
Липки,Тульская,"Тульская обл, Киреевский р-н, г Липки",8741,UTC+3,53.9417551,37.7020148,ff4e0e65-f17d-4ba6-832d-d1bd12859e00
Новомосковск,Тульская,"Тульская обл, г Новомосковск",131227,UTC+3,54.0109075,38.2914024,0b6e326e-74ca-4e24-93d4-2c385c292bb5
Плавск,Тульская,"Тульская обл, г Плавск",16248,UTC+3,53.7096415,37.2862352,3381114c-df5f-4966-8e74-b2e63d1e71bb
Советск,Тульская,"Тульская обл, Щекинский р-н, г Советск",7537,UTC+3,53.9338874,37.6316141,20bde9d4-4295-417f-beba-6210f2e6b5d9
Суворов,Тульская,"Тульская обл, г Суворов",18975,UTC+3,54.1343585,36.4807419,3e63d801-f22b-4ad2-bca2-29f73b0388dc
Тула,Тульская,г Тула,501129,UTC+3,54.1920559,37.6153842,b2601b18-6da2-4789-9fbe-800dde06a2bb
Узловая,Тульская,"Тульская обл, г Узловая",55282,UTC+3,53.9730452,38.1763201,d3f84234-d9f9-4bd9-ae29-459fb22c5433
Чекалин,Тульская,"Тульская обл, Суворовский р-н, г Чекалин",994,UTC+3,54.0984438,36.2474142,de83a84d-6526-46dc-9501-82a4542e5abb
Щекино,Тульская,"Тульская обл, г Щекино",58154,UTC+3,54.0020652,37.5176288,2711a4bb-c464-405f-8b8b-cac284c9ae72
Ясногорск,Тульская,"Тульская обл, г Ясногорск",16804,UTC+3,54.4795484,37.6896048,87c99d23-260a-4a6e-8f69-f8a3dc131c3b
Гаврилов-Ям,Ярославская,"Ярославская обл, г Гаврилов-Ям",17792,UTC+3,57.3091058,39.8546444,b94f9367-389f-4825-a837-d6af47171ed8
Данилов,Ярославская,"Ярославская обл, г Данилов",15861,UTC+3,58.1860098,40.1795067,28068176-9b2e-4333-a320-9b748b98b9d3
Любим,Ярославская,"Ярославская обл, г Любим",5553,UTC+3,58.3620228,40.686841,f81f98ae-4e55-4fc3-8968-6ac6f1118c69
Мышкин,Ярославская,"Ярославская обл, г Мышкин",5932,UTC+3,57.7881684,38.4544224,e5b1d3f2-b34d-48f7-8b23-1109114de8aa
Переславль-Залесский,Ярославская,"Ярославская обл, г Переславль-Залесский",41923,UTC+3,56.7360544,38.8543617,f147ed70-422e-40d0-9088-810f7b57ed59
Пошехонье,Ярославская,"Ярославская обл, г Пошехонье",6085,UTC+3,58.5062879,39.1208434,d1bfddc3-1c78-40af-aeb0-c724ed7a9b4f
Ростов,Ярославская,"Ярославская обл, г Ростов",31791,UTC+3,57.2051315,39.4378622,ab242d02-4d6c-4a1a-a9ce-ed9db691fc31
Рыбинск,Ярославская,"Ярославская обл, г Рыбинск",200771,UTC+3,58.0485495,38.8584119,292c0a6a-47ce-435d-8a75-f80e9ce67fba
Тутаев,Ярославская,"Ярославская обл, г Тутаев",41001,UTC+3,57.8674993,39.5369627,55aa704c-ff9b-45e6-9493-eb10890e2824
Углич,Ярославская,"Ярославская обл, г Углич",34505,UTC+3,57.5224249,38.3020044,bddb02e3-ce5b-4128-8433-b4ad228914b9
Ярославль,Ярославская,г Ярославль,591486,UTC+3,57.6215477,39.8977411,6b1bab7d-ee45-4168-a2a6-4ce2880d90d3
Адыгейск,Адыгея,"Респ Адыгея, г Адыгейск",12689,UTC+3,44.878414,39.190289,ccdfd496-8108-4655-aadd-bd228747306d
Майкоп,Адыгея,г Майкоп,144055,UTC+3,44.6098268,40.1006606,8cfbe842-e803-49ca-9347-1ef90481dd98
Астрахань,Астраханская,г Астрахань,520662,UTC+4,46.3655652,48.0559236,a101dd8b-3aee-4bda-9c61-9df106f145ff
Ахтубинск,Астраханская,"Астраханская обл, г Ахтубинск",41898,UTC+4,48.2752034,46.1906462,8d7acd62-cef4-4d5c-8057-644ee454ce6c
